,Job Query,Company,Location,Title,URL,Job Description
10,mobile-developer,Academic Work,Helsinki,A future Full Stack Developer (Javascript/Java) to work with geographic information systems!,https://avoimettyopaikat.monster.fi/a-future-full-stack-developer-javascript-java-to-work-with-geographic-information-systems-helsinki-uusi-finland-academic-work/11/200062926,"Do you have proficient skills in Javascript or Java and a will to develop into a future Full Stack professional in the GIS field? Are you interested in mobile and web development? We are looking for a recently graduated or graduated future IT professional to work with versatile projects. If you are interested, keep reading!KuvausAcademic Work is looking for a full time Software Developer to Helsinki! This job is a staffing position, which means that you will be employed by Academic Work and work as a consultant at our client company. The name of the company will be told to candidates who proceed in the process.TytehtvtIn this position, you will be working as a Software Developer as a part of a large team. Especially in the beginning you will be guided by more experienced colleagues in a mentoring principle. Your responsibilities and the requirement level will be growing along with your development in the position. The team works in an agile manner. The Front End technologies that are used are AngularJS and React Native, on the Back End side JavaEE. The position suits someone who wants to develop their skills in software development and grow into a future Full Stack professional. The position also offers the possibility to develop into a Project Manager, if that career track is something that interests you!Etsimmme henkil onOur ideal candidate has proficient skills in Java or Javascript and is familiar with Web application development. We expect you to be in the final stages of finishing your studies or to have already graduated. We also expect you to have some display of your skills in Software Development, for example through own projects. Apply for this position if you have:  Knowledge in Javascript and/or Java  Experience of databases (for example Oracle, SQL, Postgre etc.) and of working with server platforms  A will to develop into a Full Stack Developer  Genuine interest in software development  Proficient team work skills It is also seen as an advantage if you have previous experience of working with geographic information systems or mobile applications. The most important thing is your will to learn and develop into a versatile Web and Mobile Application Developer. Please send us your application as soon as possible, because we will start interviewing as soon as suitable candidates are found! Start: As soon as possible/according to agreement Working hours: Full time/part time Employment period: 12 months Location: Pitjnmki, Helsinki Salary: According to contract and experience Published: 3.9.2018 In this position you will be employed by Academic Work and we take care of all the legal responsibilities of an employer such as salary payments, insurances and health care. It is important for us that you feel well and perform in your job. Your consultant manager will be in regular contact with you during the assignment and guides you on your career. Academic Work is an authorized staffing and recruitment agency and our employees are extremely satisfied, something that we are very proud of. We are here to help you succeed!INFORMATION ON THE APPLICATION PROCESS To apply for the job click on Apply here below. Remember to attach your CV into your application! We only handle applications through our website but if you have questions about the position you can reach us via email in hel03@academicwork.fi Please write the advert ID in the subject and paste the advert link in the mail. We are continuously screening and contacting candidates so make sure to send your application as soon as possible. Please notice that the advert can be removed before eventual last dates on our external advertising pages. When the advert is being removed its either due to that the processes is finished or because we have many qualified applications and are continuing in the selection/interview phase. We are the Home of the Young Professionals. We are experts in recruitment and staffing university students, recently graduated and professionals in the beginning of their career. You can be employed by us as a consultant in one of our client companies or be recruited directly to our client via our recruitment co-operation. You can read more about us at www.academicwork.fi When employed at Academic Work you will have your own dedicated Consultant Manager, whose role is to answer your questions, support your career development and ensure you enjoy your place of work.Infoa asiakkaastaOur client company is a Finnish software company that executes map based solutions for property management, work control and data collection. Kysyttv? info@academicwork.fi, Ilmoitusnumero: 15012591 "
11,mobile-developer,SSH Communications Security Oyj,Helsinki,Software Developer,https://avoimettyopaikat.monster.fi/software-developer-helsinki-uusi-finland-ssh-communications-security-oyj/11/200020998,"Welcome to the core of digital security. We invented the SSH protocol in 1995 and have been safe-guarding the data economy ever since. Our technology is used in over 90% of the worlds data centers, and our solutions are trusted by over 40% of Fortune 500 companies, including the worlds biggest banks and industries. We don't just build products for the sake of doing something new, we do it to solve real-life challenges in critical functions of our society. Do you want to define the future of secure access with us? Do you want to make a difference? Then read on.. At SSH, developers are at the heart of every product. We believe in each other's talent and value each other's work. We take a holistic approach to every functionality we add to our products. We do not believe in bureaucracy, instead foster a sense of ownership in each other to do the best we can to provide effective solutions to our customers. We are looking for recent graduates with 2+ years of experience and eager to expand their IT experience using new technologies. You enjoy creating elegant solutions for everyday problems. You are eager to try new things and see failures as an opportunity to find a new way to success. You like working in an agile environment. You are fluent in English and do not hesitate to seek guidance from your experienced colleagues. If these values resonate with you, then you might just be the one we are looking for. About the team You will join a diverse team of professional and experienced developers in the PrivX Product Development Team. We take pride in our work and use modern practices in our daily work. We strongly believe that processes exist to serve us and do not hesitate to develop them further. We release a software update every six weeks and appreciate the agility in improving as we go with short release cycles. We consider product testing to be a team effort and do our best to release quality updates every time. We are growing and changing as a company, so we want you to grow as a person and as a professional too. We'll be there for you whenever you need help and will do our best to help you move in the direction you want to. Our current tooling includes Golang, modern JavaScript, React, Docker, Git, Virtualized environments and Jenkins. We work with Cloud providers such as Amazon, Google Cloud and Microsoft Azure. Your skillset does not exactly match the tooling we've taken into use? No problem! Technology after all is just a means to an end. Your willingness to learn, explore and work as a team is what counts. We think that a background in developing REST APIs, building interconnected micro services or experience in languages like Ruby, Python, or Java would ease the transition to be part of this product. Your responsibilities include Writing maintainable and secure code that will be used in mission-critical customer environments Testing the code you write, QA is part of what you do, and not limited to unit tests and API tests Participating actively in peer code review Working as a team player We offer you A chance to innovate something new in the secure access domain Tools of your choice for your daily work Flexible working hours and option to work remotely when needed, we hear you Extensive health care plan, your health is as important as your work to us Luncheon Coupons to eat at your favorite restaurant Fresh fruits, coffee and tea for office chit-chats Sports and Culture vouchers to balance your work life A free massage once in two weeks to relax Gym and Sauna at the office premises Mobile phone benefit About SSH SSH.COM - secure access to your digital core: your critical data, applications and services. Everyone knows us. Secure Shell is everywhere. It's the bedrock of trusted data flow and the secure transactions that grease the digital economy. We are the company behind it. Ever since inventing Secure Shell in Helsinki 1995, we have been quietly revolutionizing secure access and encryption. Our business mojo comes from unique insight into the world's most demanding digitally-driven organizations, from our passion for supporting the open source community, and from our monster patent portfolio. We have a hardcore dev culture and we're doggedly customer-driven. We specialize in finding and eliminating the blind spots in living security architecture. Our best-of-breed, rock-solid, scalable, commercial software solutions are designed with love for CISOs, sysadmins and end-users  from massive finance and industrial companies to agile teams and cloud-borne start-ups. If you have any questions regarding the position, you can contact our recruiting managers at join.us@ssh.com . "
12,mobile-developer,Modirum,Tallinn,Scrum master,https://avoimettyopaikat.monster.fi/scrum-master-tallinn-estonia-modirum/11/200197479,"Modirum Modirum is a software company providing secure authentication solutions software and hosting services. Modirum authentication software users include over 1 000 banks, over 10 000 merchants and over 10 million consumers in over 50 countries. Modirum offices are located in Finland, Norway and Estonia. Modirum has secure processing facilities in Tallinn and Oslo processing over 50 million credit card payment transactions annually.SCRUM MASTERJob description, tasks Scrum master is the facilitator of the Scrum team common functions that shall take place. Some examples are Backlog prioritization, sprint planning, daily Scrum meetings and Retrospective.Requirements Good skills and knowledge of servant leadership, facilitation, situational awareness, conflict resolution, continual improvement, empowerment, and increasing transparency. Good soft, organizational and administration skills Project manager delivery gene Very good in English as you need to talk and write in English every day Ability to work transparently and independentlyBeneficial skills Experience of Scrum Master role in distributed setting is an advantage Knowledge of card payment or web banking systems is an advantageWe offer  Place in international team  Small international organization flexibility Good salary for productive peopleEducation required: University degreeLanguages required: very good in EnglishWork experience required: 2 years as Scrum master in software developers team that followed Agile and Scrum principles, practices and theoryWorking time: Full-time workStart of work: ASAPLocation: Foorum building, Narva mnt 5, Tallinn, Estonia or anywhere in the world "
13,mobile-developer,SSH Communications Security Oyj,Helsinki,Senior Developer,https://avoimettyopaikat.monster.fi/senior-developer-helsinki-uusi-finland-ssh-communications-security-oyj/11/199751144,"Welcome to the core of digital security. We invented the SSH protocol in 1995 and have been safe-guarding the data economy ever since. Our technology is used in over 90% of the worlds data centers, and our solutions are trusted by over 40% of Fortune 500 companies, including the worlds biggest banks and industrials. We don't just build products for the sake of doing something new, we do it to solve real-life challenges in critical functions of our society. Do you want to define the future of secure access with us? Do you want to make a difference? Then read on.. At SSH, developers are at the heart of every product. We believe in each other's talents and value each other's work. We take a holistic approach to every functionality we add to our products. We do not believe in bureaucracy, but foster a sense of ownership and commitment to do the best we can to provide effective solutions to our customers. We are looking for an experienced developer who is self-motivated, accountable and a strong team player. You enjoy creating elegant solutions for everyday problems. You like working in an agile environment and dont think in absolute terms. You have the ability to visualize how things should work based on a high-level design that is sketched with your team mates and translate it into a functioning solution. You value code maintainability over using the newest tools in town just for the sake of using them. If these values resonate with you, then you might just be the one we are looking for. About the team You will join a team of professional and experienced developers in the PrivX Product Development Team. We take pride in our work and use modern practices in our daily work. We strongly believe that processes exist to serve us and do not hesitate to develop them further. We release a software update every six weeks and appreciate the agility in improving as we go with short release cycles. We consider product testing to be a team effort and do our best to release quality updates every time. Our current tooling includes Golang, modern JavaScript, React, Docker, Git, Virtualized environments and Jenkins. We work with Cloud providers such as Amazon, Google Cloud and Microsoft Azure. Our product has been in development for just over a year; yes! you have no legacy code to deal with! Your skillset does not exactly match the tools we use? No problem! Technology after all is just a means to an end. Your willingness to learn and adapt is what counts. We think that a background in developing REST APIs, building interconnected micro services or experience in languages like Ruby, Python, or Java would ease the transition to be part of this product. Your responsibilities include Being involved in product development, including new features, improvements and architectural changes Writing maintainable and secure code that will be used in mission-critical customer environments Testing the code you write, QA is part of what you do, and not limited to unit tests and API tests Participating actively in peer code review Working as a team player, with opportunities to own parts of the product We offer you A chance to innovate something new in the secure access domain Tools of your choice for your daily work Flexible working hours and the option to work remotely when needed, we hear you Extensive health care plan, your health is as important as your work to us Luncheon Coupons to eat at your favorite restaurant Fresh fruits, coffee and tea for office chit-chats Sports and Culture vouchers to balance your work life A free massage to relax Gym and Sauna at the office premises Mobile phone benefit About SSH SSH.COM - secure access to your digital core: your critical data, applications and services. Everyone knows us. Secure Shell is everywhere. It's the bedrock of trusted data flow and the secure transactions that grease the digital economy. We are the company behind it. Ever since inventing Secure Shell in Helsinki 1995, we have been quietly revolutionizing secure access and encryption. Our business mojo comes from unique insight into the world's most demanding digitally-driven organizations, from our passion for supporting the open source community, and from our monster patent portfolio. We have a hardcore dev culture and we're doggedly customer-driven. We specialize in finding and eliminating the blind spots in living security architecture. Our best-of-breed, rock-solid, scalable, commercial software solutions are designed with love for CISOs, sysadmins and end-users  from massive finance and industrial companies to agile teams and cloud-borne start-ups. If you have any questions regarding the position, you can contact our recruiting managers at join.us@ssh.com "
14,mobile-developer,VAIMO Finland Oy,Oulu,"Web developer, Oulu",https://avoimettyopaikat.monster.fi/web-developer-oulu-oulu-ppoh-finland-vaimo-finland-oy/11/199754490,"MAGENTO EXPERTS WORK HEREVaimos work environment thrives on a passion to succeed together. Were an international company with employees from across the world sharing core beliefs that are the very essence of our work: Teamwork, Openness, Excellence, and Fun. Our diversity and global reach makes us unique as a commerce solution provider by the sheer number of borders, offices and cultures.We foster our company culture and place heavy emphasis on finding a great cultural fit when talking to candidates. Our developers are strong individually, but even stronger in teams! The offices in Oulu and Helsinki are often filled with laughter, and we value open discussions and aim to reach ambitious goals together. Depending on your role and interests, we provide employees opportunities to develop their technical skills as well their understanding of the clients businesses. Youll be part of a team delivering high quality eCommerce solutions for our clients. In addition to daily routines, we encourage everyone to participate in our regular after-work activities and have fun out of the office.KEY RESPONSIBILITIES AND WORK TASKSDepending on if you are a frontend, backend or full-stack developer, your responsibilities may include:Plan, Develop, Test and Document advanced ecommerce solutions for our clientsDevelop customer specific and generic Magento modulesDevelop integrations between Magento and 3rd Party ProductsRegularly attend internal training courses to maintain required skill setDevelop solid solutions that are generic and reusable + easy to maintainPlanning and problem solving together with other team membersFollowing individual and team success factors (KPIs)Constant team and process development (for instance, retrospective meetings)As a Backend Developer you design, develop, test and document advanced e-commerce solutions for our clients. You are working with development of both client-specific and generic modules for Magento and system integrations between Magento and various 3rd party systems. Our technical stack consists of standard Linux/Apache/MySQL/PHP, Elasticsearch and Varnish.As a Frontend Developeryou are competent in XHTML, CSS, JavaScript, and are also stoked in one or more other areas in modern web development, such as HTML5, MVC with PHP, SEO, JSON or Social / Local / Mobile.The product you will be working with is the most exciting in the field for those looking to work with professional e-commerce solutions. Magento offers a comprehensive list of functionality out of the box which provides us the opportunity to focus on developing cutting-edge features and improvements. "
15,mobile-developer,Helvar Oy,Uusimaa,Embedded Software Developer - Lighting Intelligence,https://avoimettyopaikat.monster.fi/embedded-software-developer-lighting-intelligence-uusi-finland-helvar-oy/11/200660049,"Autumnis here! And now is the perfect time to start a new week-day adventure. Are you an embedded C software developer who has worked on compact devices with electronics and wireless connections? Are you looking for an end-to-end software role where you get to see your work go to market? If you are interested in working with small but powerful microcontrollers, or the latest Bluetooth MESH standard, we have an incredibly friendly and talented international group waiting to meet you!Helvaris a 250-person lighting solutions and components company (www.helvar.com). Headquartered in Finland with offices in both Espoo and outside London UK, we develop intelligent energy efficient products and solutions for global customers in 50 countries, for a variety of applications used in hospitals, schools, office buildings, crafted for the future of the Smart Building. Inside our Agile organization, we are constantly developing new IoT solutions with products ranging from our own hardware and software encompassing embedded products, mobile applications, developer APIs and cloud services.Over the last few years we have gone through a digital renewal to foster our growth within product development and cloud-based systems, with an emphasis on digital, programmable and connected lighting control systems. We have since been developing advanced solutions including wireless, self-learning systems and sensor-based data services and analytics. Our wired and wireless lighting control systems will connect to the cloud; web user interfaces and apps will allow users to unleash the power of Helvar systems. Altogether, innovation is occurring around every corner from component development to our end-to-end systems.To strengthen our Product organization, we are now looking for a software engineer to join our embedded products team. The ideal candidate will be able to demonstrate a deep understanding of embedded software coupled with experience of developing applications for Bluetooth Low Energy.These will be yourday to day tasks:Participate in the product definition and specification of features and break these down into work tasks. Perform work task estimation, monitor and report progressFull software life-cycle design - analysis, design, implementation, test, release & defectsUsing toolchains to manage code, build images and test and debug on hardware target platformsEnsure designs are documented to a high standardMaintenance of software; Defects recording, tracking and resolutionWriting unit tests (automation), integration testing in a DevOps environmentRequirementsA minimum of 5 years experience of software development on embedded platformsProficient coding in C, C# and scripting language e.g. PythonUse of GIT based source code controlA good understanding of the development principles for heavily embedded, resource constrained platformsThe ability to read electronic design documentation (schematics, assembly drawings) and understand the function of common electronic circuitsExperience in embedded software development on popular micro-controllers such as Arm Cortex-M coreExperienced in BLE wireless development; design and creation of GATT services and attributes; Debugging wireless systemsA team player, working closely within a multi-disciplined team to create intelligent edge devices to integrate with the companys lighting intelligence platformStrong sense of urgency, and ability to work with minimal supervision managing and prioritizing multiple tasks to meet deadlines "
16,mobile-developer,SSH Communications Security Oyj,Helsinki,Senior UI Developer,https://avoimettyopaikat.monster.fi/senior-ui-developer-helsinki-uusi-finland-ssh-communications-security-oyj/11/200299155,"Welcome to the core of digital security. We invented the SSH protocol in 1995 and have been safeguarding the data economy ever since. Our technology is used in over 90% of the worlds data centers, and our solutions are trusted by over 40% of Fortune 500 companies, including the worlds biggest banks and industrials. We don't just build products for the sake of doing something new, we do it to solve real-life challenges in the critical functions of our society. The companys shares (SSH1V) are quoted on the NASDAQ OMX Helsinki. We are looking for an experienced UI developer to join our growing SSH NQX product development team located in Helsinki, Finland. Our project is now entering its second major development phase to add new functionality and improve and enhance existing functions. Your primary focus will be on developing and implementing user interface components. You will ensure that every component, and the product overall, is robust and easy to maintain. You will coordinate closely with the rest of our talented team. Your commitment to collaborative problem solving, sophisticated design, and a quality product is important. We expect: Excellent JavaScript/React.js skills Excellent understanding of modern UI/UX concepts Ability to create storyboards and use cases together with other team members and convert these into functional and easy-to-use UI/UX Experience of using and creating REST APIs Good overall understanding of professional software engineering practices and the full software development lifecycle, build processes, testing and releasing Excellent troubleshooting and problem solving skills Willingness to learn Go language is a plus Fluent using Git and GitLab in your daily work Understanding of agile software development practices Positive attitude and good team and communications skills in English and Finnish Professionalism in everything you do Additionally, we appreciate if you have knowledge of any of the following: Good overall understanding of network security, security protocols, firewall systems and network technologies Debian Linux, Google Protocol Buffers, Redis and/or PostgreSQL Experience in large scale commercial software projects We provide: The opportunity to work in a team of highly experienced and talented software engineers creating world-class commercial security software Excellent tools and working environment. You can use Mac, Windows or Linux as your chosen development environment Excellent possibilities to learn new skills and grow Flexible working hours and the option to work remotely when needed  we hear you An extensive healthcare plan  your health is as important as your work to us Lunch coupons for eating at your favorite restaurant Fresh fruit, coffee and tea for office chit-chats Sports and culture vouchers to balance your work and life A bi-monthly free massage to relax Gym and sauna at the office premises Mobile phone benefit Company parking lot with a charging station for electric cars About our team At SSH, developers are at the heart of every product. We believe in each other's talents and value each other's work. We take a holistic approach to every functionality we add to our products. We do not believe in bureaucracy, but foster a sense of ownership and commitment to provide effective solutions to our customers. If you are invited to an interview you should prepare to demonstrate UI work/projects that you have successfully implemented. Key members from our development team will participate in your interview. About SSH SSH.COM - secure access to your digital core: your critical data, applications and services. Everyone knows us. Secure Shell is everywhere. It's the bedrock of trusted data flow and the secure transactions that grease the digital economy. We are the company behind it. Ever since inventing Secure Shell in Helsinki 1995, we have been quietly revolutionizing secure access and encryption. Our business mojo comes from unique insight into the world's most demanding digitally-driven organizations, from our passion for supporting the open source community, and from our monster patent portfolio. We have a hardcore dev culture and we're doggedly customer-driven. We specialize in finding and eliminating the blind spots in living security architecture. Our best-of-breed, rock-solid, scalable, commercial software solutions are designed with love for CISOs, sysadmins and end-users  from massive finance and industrial companies to agile teams and cloud-borne start-ups. If you have any questions regarding the position, you can contact our recruiting managers under: join.us@ssh.com. "
17,mobile-developer,SSH Communications Security Oyj,Helsinki,Senior Backend Developer,https://avoimettyopaikat.monster.fi/senior-backend-developer-helsinki-uusi-finland-ssh-communications-security-oyj/11/200299459,"Welcome to the core of digital security. We invented the SSH protocol in 1995 and have been safeguarding the data economy ever since. Our technology is used in over 90% of the worlds data centers, and our solutions are trusted by over 40% of Fortune 500 companies, including the worlds biggest banks and industrials. We don't just build products for the sake of doing something new, we do it to solve real-life challenges in the critical functions of our society. The companys shares (SSH1V) are quoted on the NASDAQ OMX Helsinki. We are looking for an experienced software developer to join our growing SSH NQX product development team located in Helsinki, Finland. Our project is now entering its second major development phase to add new functionality and improve and enhance existing functions. As the majority of your work will focus on implementing completely new features, you will have very little legacy code to work with. You will have a clean slate and the opportunity to excel and do your best work. We expect: Excellent/good Go programming skills Excellent Python 3.6 skills Experience of using and creating REST APIs Excellent understanding of HTTP/HTTPS Familiarity using Debian Linux as your primary development environment Fluent using Git and GitLab in your daily work Good overall understanding of professional software engineering practices and the full software development lifecycle, build processes, testing and releasing Excellent troubleshooting and problem solving skills Understanding of agile software development practices Positive attitude and good team and communications skills in English and Finnish Professionalism in everything you do Additionally, we appreciate if you have knowledge of any of the following: Good overall understanding of network security, security protocols, firewall systems and network technologies Familiarity working with Google Protocol Buffers, Redis and/or PostgreSQL Knowledge of C/C++ is a plus Experience in large scale commercial software projects We provide: The opportunity to work in a team of highly experienced and talented software engineers creating world-class commercial security software Excellent tools and working environment Excellent possibilities to learn new skills and grow Flexible working hours and the option to work remotely when needed  we hear you An extensive healthcare plan  your health is as important as your work to us Lunch coupons for eating at your favorite restaurant Fresh fruit, coffee and tea for office chit-chats Sports and culture vouchers to balance your work and life A bi-monthly massage to relax Gym and sauna at the office premises Mobile phone benefit Company parking lot with a charging station for electric cars About our team At SSH, developers are at the heart of every product. We believe in each other's talents and value each other's work. We take a holistic approach to every functionality we add to our products. We do not believe in bureaucracy, but foster a sense of ownership and commitment to provide effective solutions to our customers. If you are invited to an interview you should be prepared to demonstrate (or just discuss if demonstration is not an option) previous work or projects that you have successfully implemented. Key members from our development team will participate in your interview. About SSH SSH.COM - secure access to your digital core: your critical data, applications and services. Everyone knows us. Secure Shell is everywhere. It's the bedrock of trusted data flow and the secure transactions that grease the digital economy. We are the company behind it. Ever since inventing Secure Shell in Helsinki 1995, we have been quietly revolutionizing secure access and encryption. Our business mojo comes from unique insight into the world's most demanding digitally-driven organizations, from our passion for supporting the open source community, and from our monster patent portfolio. We have a hardcore dev culture and we're doggedly customer-driven. We specialize in finding and eliminating the blind spots in living security architecture. Our best-of-breed, rock-solid, scalable, commercial software solutions are designed with love for CISOs, sysadmins and end-users  from massive finance and industrial companies, to agile teams and cloud-borne start-ups. If you have any questions regarding the position, you can contact our recruiting managers under: join.us@ssh.com. "
18,mobile-developer,Trimble Solutions Oy,Espoo,"(Senior) Back End Developers, Trimble Connect",https://avoimettyopaikat.monster.fi/senior-back-end-developers-trimble-connect-espoo-uusi-finland-trimble-solutions-oy/11/199944928,"We are looking for enthusiastic (Senior) Back End Developers to join Trimble Connect Engineering team in Finland. This position is permanent and full-time position located in Trimble Solutions headquarters in Espoo, Finland.Trimble Connectis responsible for development of software that makes our applications and processes for the built environment (Buildings, Heavy Civil and Geospatial) work together. Our mission is to create scalable, cloud-based systems that enable our customers to become more productive, efficient and environmentally conscious by enabling digital construction workflows. As an international company with world-wide presence and experience in developing cutting edge technology including 3D visualization and Augmented Reality, Trimble is uniquely positioned to enable an industry transformation on a global scale.Join the company that pioneered GPS to transform positioning in the built environment and help us with our next transformation: integrated workflows enabled by cloud technologies. Our agile and international team of skilled people are looking forward to work with you.We offer you:Challenging and interesting work in a global and innovative environmentPossibility to be in a front row in building cutting edge solutions that will be the backbone of the futureExcellent working environment with great team spiritState of the art toolsYour responsibilities will include:Being part in defining, building and maintaining globally used web services and cloud solutionsActive participation in team responsibilities and process development in globally distributed organizationWhat we expect from you:Professional experience inCloud based software development in globally distributed organizationBuilding scalable and highly available web services on DevOps environmentVarious databases (both relational and NoSQL)Experience in Amazon Web Services or AzureFluent written and spoken EnglishExcellent teamwork skills but being able to work also independentlyInitiative by nature and willingness to work with cross located teams, occasionally also at irregular hoursEnthusiasm for keeping up to date with latest web technologiesWe also appreciateExperience in Python, C# and Node.jsExperience in microservice architectureExperience in designing and implementing solutions for reuseFor more information please contact Matti Antila, tel. +358 30 6611765 at 14-15 o'clock on Tuesdays.Please send your application and rsum with salary request via the application form as soon as possible, but latest by September 21, 2018. Trimble Solutions CorporationTrimble Solutions Corporation drives the evolution of digital information models with its software, providing a growing competitive advantage to customers in the construction, energy industries and public administration.Trimble Solutions has customers in more than 100 countries, offices in more than 20 countries and a worldwide partner network. The company currently employs over 700 people. Trimble Solutions is part of Trimble Inc. which is an American technology company headquartered in Sunnyvale, California.www.tekla.com | utilities.trimble.com | localgov.trimble.comAbout TrimbleTrimble applies technology to make field and mobile workers in businesses and government significantly more productive. Solutions are focused on applications requiring position or locationincluding surveying, construction, agriculture, fleet and asset management, and mapping. In addition to utilizing positioning technologies, such as GPS, lasers and optics, Trimble solutions may include software content specific to the needs of the user. Wireless technologies are utilized to deliver the solution to the user and to ensure a tight coupling of the field and the back office. Founded in 1978, Trimble is headquartered in Sunnyvale, California.For more information, visit: www.trimble.com "
19,mobile-developer,Trimble Solutions Oy,Espoo,"(Senior) Front End Developers, Trimble Connect",https://avoimettyopaikat.monster.fi/senior-front-end-developers-trimble-connect-espoo-uusi-finland-trimble-solutions-oy/11/199944860,"We are looking for enthusiastic (Senior) Front End Developers to join Trimble Connect Engineering team in Finland. This position is permanent and full-time position located in Trimble Solutions headquarters in Espoo, Finland.Trimble Connect is responsible for development of software that makes our applications and processes for the built environment (Buildings, Heavy Civil and Geospatial) work together. Our mission is to create scalable, cloud-based systems that enable our customers to become more productive, efficient and environmentally conscious by enabling digital construction workflows. As an international company with world-wide presence and experience in developing cutting edge technology including 3D visualization and Augmented Reality, Trimble is uniquely positioned to enable an industry transformation on a global scale.Join the company that pioneered GPS to transform positioning in the built environment and help us with our next transformation: integrated workflows enabled by cloud technologies. Our agile and international team of skilled people are looking forward to work with you.We offer you:Challenging and interesting work in a global and innovative environmentPossibility to be in a front row in building cutting edge solutions that will be the backbone of the futureExcellent working environment with great team spiritState of the art toolYour responsibilities will include:Being part in defining, building and maintaining globally used cloud solutionsActive participation in team responsibilities and process development in globally distributed organizationWhat we expect from you:Professional experience inCloud based software development in globally distributed organizationWeb development (Node.js, React, TypeScript, CSS3, HTML5, Web components, Polymer)Understanding and being able to provide solutions for cross-browser and cross-platform compatibility issuesExperience in designing and implementing solutions for reuseFluent written and spoken EnglishExcellent teamwork skills but being able to work also independentlyInitiative by nature and willingness to work with cross located teams, occasionally also at irregular hoursEnthusiasm for keeping up to date with latest web technologiesWe also appreciateCombining web technologies with native applicationsExperience in microservice architectureFor more information please contact Matti Antila, tel. +358 30 6611765 at 14-15 o'clock on Tuesdays.Please send your application and rsum with salary request via the application formas soon as possible, but latest by September 21, 2018. Trimble Solutions CorporationTrimble Solutions Corporation drives the evolution of digital information models with its software, providing a growing competitive advantage to customers in the construction, energy industries and public administration.Trimble Solutions has customers in more than 100 countries, offices in more than 20 countries and a worldwide partner network. The company currently employs over 700 people. Trimble Solutions is part of Trimble Inc. which is an American technology company headquartered in Sunnyvale, California.www.tekla.com | utilities.trimble.com | localgov.trimble.comAbout TrimbleTrimble applies technology to make field and mobile workers in businesses and government significantly more productive. Solutions are focused on applications requiring position or locationincluding surveying, construction, agriculture, fleet and asset management, and mapping. In addition to utilizing positioning technologies, such as GPS, lasers and optics, Trimble solutions may include software content specific to the needs of the user. Wireless technologies are utilized to deliver the solution to the user and to ensure a tight coupling of the field and the back office. Founded in 1978, Trimble is headquartered in Sunnyvale, California.For more information, visit: www.trimble.com "
20,mobile-developer,Nordea,Oulu,iOS Developer,https://avoimettyopaikat.monster.fi/ios-developer-oulu-ppoh-finland-nordea/11/199898483,"We are looking for a Developer to be specialized in iOS, however well provide the possibility to contribute across platform boundaries including backend, not limiting into one technology. This is an opportunity for you to have the influence on how people do digital banking and change Nordea to meet the future expectations of 11 million users.Machine learning, robotics, cloud computing. Were harnessing the power of technology to reinvent the future of banking. A digital revolution is underway  joining us puts you at the heart of it.Working with skilled, international teams in a fast-paced, agile environment, youll play a part in making us truly digital. We all have a role in building the best bank that serves our customers changing needs  through innovative solutions, collaboration and partnering with fintechs.Are you ready to embark on a learning journey where we lead the way and push the limits in transforming the future of banking?Your future responsibilitiesYoull join Digital & Design-unit, where we master software and technology to create winning customer experiences. Team work, open mindset and a willingness to support new and innovative ideas is expected. Additionally, we have a cross-Nordic organization and environment where you have plenty of opportunities to develop yourself and room for career growth.What youll be doing:Coding robust, well-tested, clean code, using latest tools and technologiesWorking closely with designers to create awesome UI & UXParticipating in our active mobile developer community, code reviews, dev days, innovation sprintsActing as a key member in one of our agile teamsThe role is based in Oulu. Welcome to a local team, which is truly passioned about software development.Who you areCollaboration. Ownership. Passion. Courage. These are the four key values that guide us in being at our best. We imagine that you enjoy learning and are excited about bringing your ideas to the table. Youre dependable, willing to speak up  even when its difficult  and committed to empowering others.Your profile and background:At least 1 year of iOS experience, with Objective C or SwiftHands on experiences with unit testingExcellent theoretical foundation in software developmentUnderstanding or practical experience of Agile methodologiesMost importantly: you have delivered code to applications/systems which are in real useIf this sounds like you, get in touch!More informationIn the Digital Hub at nordea.com, you can read more about us and how we are changing.At Nordea, we recruit from the widest possible pool and hire the best person for the job. Because diversity makes us stronger. And once you are on board, you will find that we offer equal opportunities to everyone.Please submit your application no later than 20 September 2018.Great people often know great people  please share if you have a friend who could be a perfect match for this job. "
